geneID	SRR7652568	SRR7652563	healthy.AVG
Solyc07g055210.3.1	6	6.09	6.54
Solyc03g019660.3.1	4.8	4.64	5.44
Solyc08g006010.3.1	2.35	2.44	2.18
Solyc04g016370.3.1	5.74	5.87	5.61
Solyc07g045170.3.1	4.28	4.49	4
Solyc10g008600.3.1	4.17	4.37	4.74
Solyc01g098760.3.1	6.67	6.73	6.93
Solyc09g064660.3.1	4.34	4.33	4.2
Solyc01g091780.3.1	5.86	5.47	6.14
Solyc01g104580.3.1	4.21	4.33	4.18
Solyc07g053570.3.1	1.48	1.11	1.11
Solyc11g065250.1.1	1.6	1.36	1.35
Solyc04g071010.3.1	5.13	5.31	5.7
Solyc09g065015.1.1	2.55	2.36	2.64
Solyc02g083650.3.1	3.51	3.88	3.86
Solyc08g080410.3.1	5.95	6.26	5.8
Solyc12g005090.2.1	3.95	4.17	3.6
Solyc10g085980.2.1	5.22	4.73	5.39
Solyc01g068240.3.1	4.94	5.01	5.16
Solyc03g115847.1.1	2.12	1.8	1.75
Solyc08g082610.3.1	7.92	7.92	7.59
Solyc04g056590.3.1	4.08	4.15	4.05
Solyc03g113880.3.1	1.12	1.9	2.64
Solyc11g011150.2.1	3	2.8	2.56
Solyc07g005030.3.1	6.34	6.47	6.1
Solyc07g005110.3.1	-0	-0.98	1.28
Solyc06g067880.3.1	6.6	6.66	6.82
Solyc03g007830.3.1	3.37	3.44	2.98
Solyc11g013500.1.1	1.57	2.1	1.4
Solyc03g043770.3.1	2.68	2.68	3.54
Solyc01g091020.3.1	3.87	3.92	4.22
Solyc11g018810.2.1	1.92	2.05	1.31
Solyc02g093550.3.1	4.86	4.83	5.32
Solyc05g046330.3.1	6.08	6.22	6.03
Solyc02g078670.3.1	5.76	6.1	6.81
Solyc02g091240.1.1	6.2	6.2	5.49
Solyc02g090560.3.1	2.45	2.07	1.95
Solyc03g096900.3.1	6.49	6.45	6.44
Solyc01g008370.3.1	6.64	6.92	6.61
Solyc04g005790.3.1	3.07	2.82	2.59
Solyc01g090940.3.1	5.64	5.45	6.05
Solyc06g084390.3.1	2.91	2.82	2.69
Solyc12g098350.1.1	5.4	5.18	6.11
Solyc01g100350.3.1	7.34	7.48	6.67
Solyc02g070670.3.1	5.22	5.19	4.97
Solyc08g068210.3.1	4.37	4.5	4.47
Solyc02g083860.3.1	5.31	5.68	4.26
Solyc01g080260.3.1	4.3	3.66	3.31
Solyc04g007720.3.1	1.54	1.39	1.67
Solyc04g082610.3.1	5.35	5.15	5.58
Solyc01g096670.3.1	6.5	7.3	4.95
Solyc04g082745.1.1	1.85	1.42	0.6
Solyc08g013970.2.1	0.32	0.43	0.08
Solyc05g050360.3.1	3.79	4.25	3.34
Solyc06g069880.1.1	3.17	3.2	3.62
Solyc11g010930.2.1	1.99	1.95	0.98
Solyc02g085400.3.1	6.53	6.03	6.07
Solyc07g053140.3.1	2.89	3.31	2.04
Solyc09g082770.3.1	4.84	4.87	4.79
Solyc04g076220.3.1	1.52	1.97	3.36
Solyc06g064810.3.1	4.74	4.51	5.07
Solyc09g090730.2.1	6.87	6.63	6.72
Solyc08g063090.2.1	1.64	0.61	1.26
Solyc10g076990.2.1	5.89	5.62	5.63
Solyc01g021600.3.1	1.49	0.9	0.59
Solyc05g055310.3.1	6.81	6.69	6.77
Solyc02g070560.3.1	6.36	6.56	6.75
Solyc08g006500.3.1	1.6	2.09	1.6
Solyc10g080840.1.1	4.82	4.81	3.73
Solyc04g077150.3.1	5.05	5.16	5.26
Solyc08g008455.1.1	6.24	6.35	6.37
Solyc00g007100.3.1	4.37	4.42	4.15
Solyc07g007180.3.1	3.87	3.72	3.66
Solyc08g022080.3.1	6.01	5.89	5.62
Solyc07g042180.3.1	6.53	6.49	6.61
Solyc11g072890.1.1	1.45	2.27	2.15
Solyc04g078780.3.1	3.15	3.33	3.1
Solyc02g086517.1.1	0.03	0.4	0.23
Solyc07g026607.1.1	0.73	0.33	-0
Solyc05g008815.1.1	5.31	5.05	5.77
Solyc05g056070.3.1	9.78	9.76	10.03
Solyc04g064530.1.1	6.07	5.81	5.28
Solyc03g033850.3.1	2.38	2.56	2.12
Solyc01g109980.3.1	4.63	4.68	5.09
Solyc06g082940.3.1	10.25	10.04	10.46
Solyc05g010050.3.1	3.79	3.89	3.38
Solyc12g088030.2.1	3.82	3.92	3.99
Solyc07g007310.3.1	6.15	6.15	5.92
Solyc09g065640.3.1	6.63	6.66	6.64
Solyc08g066330.2.1	5.35	5.58	5.41
Solyc07g054580.3.1	2.86	2.34	3.84
Solyc05g007910.3.1	2.02	2.07	2.35
Solyc07g017737.1.1	3.13	3.12	2.82
Solyc01g005590.2.1	2.93	2.92	5.5
Solyc12g098370.2.1	4.86	5.37	5.06
Solyc09g083380.3.1	4.21	4.76	5.73
Solyc02g014190.3.1	5.51	5.41	5.29
Solyc08g005400.3.1	3.8	4.01	4.25
Solyc06g060820.2.1	0.45	-0.07	-0.02
Solyc06g075080.3.1	5.13	5.25	5.91
Solyc10g044450.2.1	4.8	4.54	4.4
Solyc09g065240.3.1	-0.12	0.83	0.3
Solyc12g098510.1.1	1.7	1.96	2.22
Solyc06g034370.1.1	1.22	1.58	2.79
Solyc07g052400.3.1	5.23	5.24	5.7
Solyc08g081610.3.1	-0.41	-1.74	0.68
Solyc07g015800.1.1	3.75	3.71	3.74
Solyc06g076510.3.1	5.01	5.21	4.64
Solyc01g006210.3.1	-0.33	-0.75	0.66
Solyc01g009260.1.1	0.37	0.68	-1.26
Solyc01g068210.3.1	6.3	6.42	5.92
Solyc04g049130.3.1	5.89	5.78	6.09
Solyc07g007980.3.1	2.98	3.01	4.36
Solyc05g007675.1.1	5.45	5.39	5.37
Solyc06g043038.1.1	0.94	-0.75	0.97
Solyc12g010730.2.1	3.65	3.55	3.79
Solyc04g076307.1.1	0.19	0.16	0.48
Solyc10g079200.2.1	6.44	6.27	7.74
Solyc01g088160.3.1	1.36	1.56	2.79
Solyc06g072740.1.1	2.14	2.22	1.55
Solyc01g108620.3.1	4.88	4.54	5.07
Solyc08g006030.3.1	3.61	3.54	3.89
Solyc01g112090.3.1	4.45	4.53	4.08
Solyc03g093180.1.1	4.64	4.47	4.63
Solyc04g080340.3.1	5.93	6.08	6.12
Solyc03g112790.3.1	0	0.31	0.78
Solyc01g086740.3.1	5.11	4.92	4.87
Solyc11g008120.2.1	4.08	4.12	3.88
Solyc11g045245.1.1	1.06	0.99	0.92
Solyc02g086330.3.1	4.71	4.54	4.89
Solyc02g090380.3.1	5.06	4.8	4.77
Solyc07g045100.1.1	2.94	2.77	3.6
Solyc08g075790.3.1	4.12	4.73	3
Solyc02g080640.3.1	8.49	8.6	9.13
Solyc12g009580.2.1	2.73	3.45	4.67
Solyc09g083000.3.1	4.97	5.05	4.51
Solyc02g069390.2.1	0.58	0.64	0.21
Solyc05g056420.3.1	1.05	1.02	3.26
Solyc09g091790.3.1	4.49	4.5	4.51
Solyc01g007850.2.1	4.83	4.32	4.74
Solyc05g013773.1.1	4.04	4.21	4.18
Solyc07g053700.3.1	-0.67	0.02	1.3
Solyc10g081060.2.1	4.73	4.53	4.53
Solyc11g008430.2.1	4.79	4.99	4.7
Solyc02g082750.3.1	2.1	1.27	1.68
Solyc01g087775.1.1	0.94	0.78	1.61
Solyc11g064890.2.1	6.68	6.72	6.44
Solyc01g088390.3.1	1.11	1.48	2.04
Solyc11g069170.2.1	3.65	3.97	3.61
Solyc10g047340.2.1	3.33	3.66	3.42
Solyc01g008790.3.1	5.84	5.81	5.53
Solyc03g112970.1.1	1.1	0.49	1.59
Solyc09g010870.3.1	6.1	5.89	6.32
Solyc02g021240.3.1	6.49	6.33	6.41
Solyc11g072430.2.1	5.75	5.75	5.59
Solyc06g048810.3.1	4.19	3.98	4.27
Solyc01g015020.3.1	6.29	6.3	5.84
Solyc02g062430.3.1	5.03	4.95	4.27
Solyc01g057760.3.1	5.71	5.94	5.76
Solyc01g107100.3.1	-0.17	-1.09	2.5
Solyc05g006440.3.1	6.98	6.87	7
Solyc08g083070.3.1	5.03	5.24	5.39
Solyc11g017335.1.1	0.33	0.14	0.4
Solyc04g077020.3.1	9.31	9.44	9.73
Solyc11g011190.1.1	4.37	4.41	4.57
Solyc01g112170.3.1	4.54	4.75	4.51
Solyc08g080370.3.1	6.49	6.64	6.71
Solyc02g066940.3.1	7.42	7.09	7.13
Solyc07g065595.1.1	3.21	3.24	2.3
Solyc06g054320.1.1	0.1	1.67	-1.98
Solyc12g038340.2.1	4.98	4.93	4.72
Solyc10g055540.2.1	2.44	2.56	1.94
Solyc07g056390.3.1	4.07	4.34	3.97
Solyc10g080440.2.1	6.17	6.25	6.17
Solyc12g010410.2.1	0.37	-0.17	0.13
Solyc03g110860.3.1	5.04	5.06	5.37
Solyc12g011290.2.1	2.52	2.61	2.52
Solyc06g076970.3.1	7.52	7.92	7.62
Solyc06g066630.1.1	1.28	0.48	1.77
Solyc04g045580.3.1	5.26	5.08	5.3
Solyc02g032950.3.1	4.45	4.42	4.27
Solyc02g071740.3.1	5.97	5.77	6.23
Solyc02g065700.3.1	4.3	4.25	3.44
Solyc02g094390.3.1	4.85	4.92	4.73
Solyc05g052100.3.1	3.51	3.59	3.65
Solyc03g031470.3.1	1.32	0.82	0.56
Solyc11g072380.2.1	1.38	1.41	-0.23
Solyc03g043600.2.1	4.28	4.44	4.06
Solyc11g008130.2.1	3.78	3.73	3.69
Solyc10g062220.2.1	2.69	2.49	2.95
Solyc03g083480.3.1	0.28	0.39	2.37
Solyc02g093360.3.1	6.33	6.29	5.98
Solyc04g082500.3.1	4.47	4.17	4.57
Solyc06g063140.3.1	6.74	6.99	6.92
Solyc12g056800.2.1	6.36	6.64	6.13
Solyc03g114160.1.1	1.34	1.27	-1.25
Solyc01g110920.3.1	0.9	1.3	0.69
Solyc06g005720.3.1	3.41	3.35	4.03
Solyc01g028830.3.1	4.86	4.81	4.95
Solyc02g080800.3.1	3.22	3.25	3.13
Solyc11g006300.2.1	2.73	2.66	2.64
Solyc12g100290.2.1	3.3	3.28	2.73
Solyc08g083100.2.1	1.77	1.74	1.45
Solyc06g065190.1.1	2.91	2.95	4.14
Solyc02g050207.1.1	2.39	2.53	2.04
Solyc07g016200.3.1	5.94	6.34	6.16
Solyc08g007380.3.1	4.03	4.05	3.72
Solyc11g011350.2.1	3.35	3.25	2.85
Solyc09g074670.3.1	5.95	5.98	5.66
Solyc04g007700.3.1	2.77	2.79	2.77
Solyc01g058730.3.1	6.21	6.12	5.91
Solyc03g121800.3.1	4.11	4.03	4.7
Solyc08g007220.3.1	6.66	6.91	7.37
Solyc03g111200.3.1	5.76	5.79	5.9
Solyc02g093470.3.1	5.23	5.24	5.11
Solyc04g010280.2.1	2.87	2.81	1.3
Solyc10g081020.2.1	6.96	6.95	6.52
Solyc01g018010.2.1	0.54	0.78	0.66
Solyc04g051150.3.1	2.05	1.77	0.87
Solyc01g091600.3.1	5.22	5.34	4.6
Solyc11g017300.2.1	4.51	4.52	4.2
Solyc03g083070.2.1	4.96	5.02	5.05
Solyc01g105030.3.1	9.53	9.61	9.81
Solyc09g075370.3.1	3.5	3.73	4.08
Solyc07g007660.1.1	5.31	5.2	4.17
Solyc12g009530.1.1	2.14	1.9	2.54
Solyc05g009180.1.1	0.96	0.58	-0.26
Solyc02g071860.3.1	7.04	6.72	7.07
Solyc04g008455.1.1	0.32	-0.75	1.06
Solyc12g005270.2.1	6.74	6.96	6.6
Solyc05g015640.3.1	3.92	3.88	2.83
Solyc12g035225.1.1	1.91	1.51	1.58
Solyc05g054580.3.1	7.65	7.85	8.43
Solyc06g051750.3.1	5.29	5.08	5.69
Solyc08g076010.3.1	0.02	0.56	0.6
Solyc11g062280.2.1	2.13	2.18	1.93
Solyc06g072730.3.1	1.69	1.34	1.75
Solyc09g061840.3.1	6.46	6.81	5.17
Solyc06g005800.3.1	4.97	5	5.18
Solyc03g007800.3.1	1.81	2.08	2.85
Solyc12g088070.2.1	2.84	3.02	2.43
Solyc07g049210.3.1	3.1	3.11	3.03
Solyc05g014230.3.1	2.62	2.29	2.57
Solyc11g062440.2.1	2.87	2.64	4.27
Solyc11g045527.1.1	1.59	1.57	1.14
Solyc03g110960.3.1	4.15	4.22	4.73
Solyc01g005440.3.1	7.95	7.95	7.83
Solyc06g075830.2.1	4.61	4.77	5.1
Solyc03g033560.3.1	5.56	5.21	5.16
Solyc05g005760.3.1	4.41	4.27	6.26
Solyc08g077050.3.1	6.12	5.97	6.35
Solyc03g122080.3.1	1.24	0.6	0.55
Solyc03g124010.3.1	5.51	5.47	5.35
Solyc09g055343.1.1	3.7	3.88	3.63
Solyc12g014450.2.1	4.53	4.27	4.27
Solyc04g079930.3.1	4.13	4.3	3.75
Solyc03g115940.3.1	6.29	6.61	6.64
Solyc04g008260.3.1	3.54	3.43	4.02
Solyc08g081750.3.1	4.25	4.2	4.49
Solyc03g071590.3.1	6.86	6.42	7.37
Solyc05g056240.3.1	5.24	5.45	5.19
Solyc09g007070.2.1	2.27	2.11	2.49
Solyc09g007310.3.1	5.24	5.41	4.31
Solyc03g096800.3.1	6.84	6.71	7.58
Solyc02g078990.3.1	4.49	4.59	4.53
Solyc08g068730.1.1	2.86	2.02	3.27
Solyc03g119120.3.1	1.26	1.26	1.89
Solyc04g080510.3.1	-1.62	0.7	-0.14
Solyc03g112620.3.1	3.22	3.19	3.53
Solyc11g021060.2.1	12.19	11.47	10.55
Solyc11g066250.2.1	6.59	5.96	7.09
Solyc03g006330.3.1	3.8	3.86	4.03
Solyc03g006430.3.1	3.62	3.34	4.55
Solyc07g055980.3.1	3.67	4.03	3.75
Solyc03g045050.3.1	6.48	6.5	6.75
Solyc05g009650.3.1	0.96	0.69	1.72
Solyc09g091440.3.1	5.99	6.09	5.85
Solyc07g065010.3.1	5.03	4.94	4.43
Solyc01g097760.3.1	6.29	6.56	7.16
Solyc05g054740.3.1	6.37	6.48	7.17
Solyc12g008360.2.1	7.26	7.42	7.39
Solyc11g065270.2.1	4.26	4.46	4.27
Solyc02g070020.1.1	0.17	0.48	1.74
Solyc02g078580.1.1	4.21	4.44	4.18
Solyc09g011170.3.1	6.28	6.33	6.39
Solyc12g009060.2.1	5.84	5.81	5.7
Solyc05g009820.3.1	5.39	5.42	6.19
Solyc06g036210.1.1	0.58	0.07	0.19
Solyc01g079340.3.1	5.67	5.8	5.67
Solyc03g093520.3.1	5.36	5.2	5.41
Solyc10g049970.2.1	5.18	5.04	5.63
Solyc12g010430.1.1	2.48	2.09	1.57
Solyc08g068370.3.1	5.51	5.6	5.52
Solyc01g110380.3.1	5.82	5.98	4.79
Solyc08g005690.1.1	0.61	0.56	0.49
Solyc05g007450.3.1	0.37	0.76	2.03
Solyc05g050800.3.1	6.84	6.53	7
Solyc06g008880.3.1	7.04	7.17	6.84
Solyc03g117490.3.1	5.74	5.73	5.56
Solyc11g066340.2.1	1.02	1.77	1.33
Solyc11g072645.1.1	3.24	3.69	3.4
Solyc03g121450.3.1	4.86	4.9	4.08
Solyc10g012070.3.1	5.79	5.67	5.53
Solyc10g080590.2.1	5.67	5.91	6.53
Solyc10g007350.3.1	6.02	6.2	6.1
Solyc09g097920.2.1	3.1	2.91	2.58
Solyc08g076440.3.1	3.86	3.89	3.77
Solyc05g005780.3.1	5.69	5.79	5.76
Solyc07g055910.3.1	1.71	1.92	2.34
Solyc06g083620.3.1	7.58	7.76	7.62
Solyc03g117600.3.1	6.99	7.74	5.38
Solyc04g074250.2.1	2.57	2.58	2.47
Solyc03g005310.3.1	3.01	3.06	2.72
Solyc01g104130.3.1	4.55	4.42	4.16
Solyc12g099330.2.1	4.52	4.77	5.35
Solyc05g010450.1.1	2.97	3.57	2.7
Solyc03g117580.3.1	3.5	3.73	4.33
Solyc08g079800.3.1	1.48	1.4	2.87
Solyc10g050670.1.1	0.13	-1.03	-0.01
Solyc08g006600.3.1	4.17	3.98	3.5
Solyc07g066620.3.1	4.6	4.45	5.23
Solyc02g071040.3.1	5.34	5.22	5.55
Solyc05g042040.3.1	1.52	2.08	1.59
Solyc10g085330.2.1	4.95	4.92	5.28
Solyc03g006030.3.1	6.3	5.81	6.46
Solyc12g098310.2.1	4.54	4.37	3.99
Solyc04g015120.3.1	1.65	1.39	-1.88
Solyc04g072810.3.1	5.97	5.72	5.1
Solyc04g079280.3.1	4.88	4.84	4.95
Solyc11g045220.2.1	3.22	3.13	2.75
Solyc05g005460.3.1	8.35	8.17	8.31
Solyc06g063010.3.1	0.77	1.63	0.92
Solyc09g018840.3.1	5.07	4.6	4.96
Solyc12g038430.2.1	3.64	3.46	2.4
Solyc12g021313.1.1	5.3	5.22	4.88
Solyc05g049970.3.1	5.41	5.16	4.9
Solyc09g010410.3.1	5.27	5.2	4.82
Solyc09g015650.3.1	6.03	6.21	5.71
Solyc06g061020.3.1	4.82	4.56	4.65
Solyc01g111020.3.1	7.24	6.7	8.04
Solyc09g015770.3.1	7.46	7.36	5.6
Solyc10g081140.2.1	3.54	3.6	3.79
Solyc12g098720.2.1	3.2	2.78	3.61
Solyc08g082840.2.1	5.99	6.01	6.39
Solyc12g087840.1.1	0.38	0.03	0.3
Solyc02g089870.2.1	3.85	3.88	3.68
Solyc12g043000.2.1	6.25	6.36	6.61
Solyc05g014250.3.1	3.81	3.87	4.09
Solyc05g050600.3.1	5.41	5.48	5.59
Solyc07g021550.3.1	4.49	4.27	3.86
Solyc06g076100.3.1	4.72	4.57	4.6
Solyc10g074610.2.1	1.87	1.74	0.91
Solyc10g084745.1.1	1.36	1.37	1.15
Solyc11g069950.2.1	5.82	5.92	5.69
Solyc05g044620.2.1	0.53	0.54	1.8
Solyc11g066050.1.1	2.68	3.03	2.61
Solyc12g056580.2.1	6.5	6.76	7.53
Solyc04g082560.3.1	5.98	6.1	6
Solyc06g082650.3.1	6.8	6.95	7.64
Solyc06g068540.3.1	3.23	3.55	2.87
Solyc12g006310.2.1	2.71	2.48	2.94
Solyc12g006700.2.1	6.03	6.02	5.83
Solyc02g065370.3.1	4.01	4.14	4.22
Solyc06g065680.3.1	1.98	2.67	3.6
Solyc06g082670.3.1	6.12	6.44	6.82
Solyc10g080770.2.1	5.74	5.72	5.55
Solyc02g091430.3.1	4	4.15	3.3
Solyc08g042143.1.1	1.19	0.66	0.56
Solyc05g051620.3.1	4.11	4.21	4.25
Solyc01g100180.3.1	3.86	3.96	4.15
Solyc09g047860.1.1	0.78	0.14	0.74
Solyc07g008180.3.1	3.44	3.59	4.42
Solyc02g092600.3.1	3.79	3.34	2.79
Solyc10g074920.2.1	4.62	4.41	4.73
Solyc02g087450.3.1	-0.13	0.34	1.25
Solyc09g074990.3.1	3.19	3.17	3.44
Solyc05g010080.3.1	2.71	2.79	2.34
Solyc08g066200.3.1	6.57	6.65	6.12
Solyc01g096020.3.1	3.29	3.45	3.16
Solyc05g026380.2.1	2.91	3.02	2.86
Solyc01g096990.3.1	4.93	4.78	4.48
Solyc11g040300.2.1	2.5	2.51	2.49
Solyc03g119770.3.1	0.44	0.16	1.44
Solyc08g045850.3.1	5.45	5.44	5.22
Solyc03g110885.1.1	4.86	5.26	4.84
Solyc01g056720.3.1	5.04	5.32	4.8
Solyc07g045310.3.1	5.46	4.92	5.34
Solyc03g032050.3.1	3.7	3.92	3.93
Solyc02g086460.3.1	6.21	5.35	9.51
Solyc03g096090.3.1	3.79	3.75	3.17
Solyc05g026385.1.1	1.86	1.77	1.83
Solyc05g052600.3.1	10.36	9.93	10.93
Solyc08g029190.3.1	4.51	4.5	4.73
Solyc03g005230.3.1	9.65	9.42	9.72
Solyc11g045210.2.1	3.28	3.01	3.27
Solyc08g065430.3.1	5.33	5.87	4.4
Solyc09g030450.3.1	1.19	1.64	1.58
Solyc01g010937.1.1	1.78	1.78	1.54
Solyc01g008770.3.1	6.18	6.27	6.25
Solyc05g056040.3.1	5.36	5.41	4.79
Solyc06g082780.3.1	1.97	1.11	2.28
Solyc06g065320.3.1	5.07	5.25	4.99
Solyc06g009690.2.1	3.62	3.69	3.47
Solyc09g065860.3.1	4.74	4.46	5
Solyc03g115380.2.1	2.15	1.66	1.48
Solyc10g005180.3.1	6.78	6.64	7.27
Solyc01g097030.3.1	4.43	4.37	4.36
Solyc04g015970.3.1	7	7.13	6.45
Solyc12g100160.2.1	7.65	7.23	8.31
Solyc02g077090.3.1	4.41	4.31	5.51
Solyc03g013340.3.1	-1.75	-2.22	1.25
Solyc03g112820.3.1	2.57	2.61	3.05
Solyc06g035690.3.1	4.56	4.51	4.83
Solyc07g063460.2.1	5.01	4.74	5.32
Solyc04g025870.3.1	4.97	5.11	5.25
Solyc03g113220.3.1	6.48	6.56	6
Solyc07g064620.2.1	5.75	5.76	5.97
Solyc02g077300.2.1	1.11	1.16	1.97
Solyc02g062540.3.1	3.96	3.93	3.79
Solyc03g080040.1.1	0.16	0.94	1.06
Solyc07g041660.3.1	5.6	5.57	5.05
Solyc01g087230.3.1	5.01	4.93	4.79
Solyc03g104810.3.1	5.7	5.88	5.4
Solyc10g054820.2.1	4.12	4.37	4.25
Solyc08g014000.3.1	0.05	2.68	0.57
Solyc11g069530.2.1	5.23	5.36	5.2
Solyc01g008310.3.1	6.14	6.04	6.26
Solyc08g079690.3.1	-1.54	-0.45	1.15
Solyc02g032410.3.1	0.37	0.73	0.45
Solyc01g105140.3.1	5.85	5.83	5.57
Solyc05g032880.3.1	3.94	4	4.31
Solyc08g016510.3.1	5.39	5.48	5.48
Solyc01g009180.3.1	5.55	5.78	5.4
Solyc11g065135.1.1	1.99	2.18	1.53
Solyc06g083030.3.1	9.27	9.14	7.54
Solyc01g109130.3.1	3.37	3.33	3.54
Solyc10g054570.2.1	4.9	4.99	5.75
Solyc09g075120.3.1	5.6	5.6	5.88
Solyc01g104490.3.1	2.54	2.81	3.3
Solyc07g053620.3.1	4.53	4.6	3.96
Solyc03g097190.3.1	6.36	6.59	6.7
Solyc01g079950.3.1	3.15	2.97	4.53
Solyc11g011860.1.1	1.19	1.24	2.2
Solyc11g010650.3.1	5.07	5.32	5.15
Solyc03g119220.3.1	1.36	1.16	2.05
Solyc01g091620.3.1	6.1	6.08	5.9
Solyc02g093530.3.1	4.01	3.82	4
Solyc08g007110.3.1	7.01	6.99	6.8
Solyc01g110820.3.1	3.01	3.08	2.5
Solyc08g075420.3.1	5.48	5.31	5.33
Solyc03g044000.1.1	6.58	6.7	7.08
Solyc06g008970.3.1	3.64	3.86	3.27
Solyc12g014140.2.1	5.56	5.19	5.93
Solyc01g103650.3.1	4.17	3.64	5.46
Solyc01g091570.3.1	4.22	4.38	3.51
Solyc02g068560.3.1	5.95	5.88	5.78
Solyc03g119250.3.1	5.01	4.25	4.61
Solyc01g007810.1.1	-0.57	-0.97	1.34
Solyc03g083095.1.1	6.06	6.23	6.74
Solyc01g091465.1.1	0.53	0.78	-0.66
Solyc01g058190.3.1	3.38	3.62	3.92
Solyc01g049960.3.1	5.89	5.86	6.03
Solyc02g079025.1.1	3.56	3.48	2.83
Solyc10g084265.1.1	-2.22	-1.22	1.36
Solyc10g079840.2.1	3.58	3.57	4.08
Solyc05g009140.3.1	3.9	4.12	3.78
Solyc07g061930.1.1	2.86	1.95	2.96
Solyc02g083150.3.1	4.48	4.73	4.4
Solyc04g080670.3.1	3.98	4.15	3.9
Solyc02g063150.3.1	11.99	11.5	12.9
Solyc02g021440.3.1	6.7	6.67	5.79
Solyc01g106215.1.1	0.43	0.3	0.02
Solyc07g065450.3.1	0.96	0.96	0.89
Solyc10g024360.2.1	4.76	4.4	4.83
Solyc10g009080.3.1	1.39	1.57	3.23
Solyc04g011790.1.1	1.43	1.3	1.58
Solyc02g093640.3.1	5.08	5.14	5.14
Solyc04g049890.3.1	1.63	1.86	1.15
Solyc04g011840.1.1	0.43	1.06	1.39
Solyc07g042160.3.1	2.99	3.05	2.55
Solyc08g082370.1.1	3.32	3.82	2.37
Solyc07g006790.3.1	6.49	6.67	7.13
Solyc08g005130.1.1	1.79	2.21	2.27
Solyc05g010530.3.1	4	4	3.78
Solyc02g083740.2.1	3.08	3.05	3.38
Solyc05g018570.3.1	6.01	6.18	6.24
Solyc02g063542.1.1	7.11	6.93	7.11
Solyc06g084310.3.1	2.02	2.31	2.23
Solyc03g031760.3.1	3.68	3.84	3.36
Solyc05g014200.3.1	5.79	5.82	5.34
Solyc03g083770.1.1	5.82	4.48	5.91
Solyc06g074730.3.1	2.55	2.91	1.9
Solyc06g076400.3.1	6.36	6.59	4.33
Solyc11g073120.2.1	4.17	4.66	4.28
Solyc01g007170.3.1	0.8	1.21	1.39
Solyc02g077650.2.1	1.51	1.22	1.1
Solyc08g074450.3.1	5.3	4.99	5.51
Solyc05g012850.2.1	0.23	0.76	1.33
Solyc12g096310.2.1	0.63	2.28	-1.38
Solyc08g066350.2.1	2.31	2.09	3.23
Solyc03g116680.3.1	8.66	8.62	7.51
Solyc03g116820.3.1	4.8	4.95	4.98
Solyc04g079600.3.1	1.36	1.89	0.54
Solyc03g082690.3.1	6.16	6.11	5.82
Solyc04g081810.3.1	2.71	2.88	1.4
Solyc10g083330.1.1	2.24	2.29	2.26
Solyc01g080320.2.1	2.82	2.09	2.22
Solyc01g105510.3.1	1.93	1.82	1.07
Solyc08g080630.3.1	0.79	0.66	5.82
Solyc11g008215.1.1	2.3	2.3	1.71
Solyc08g077030.3.1	4.12	4.38	4.36
Solyc07g042750.3.1	4.14	3.99	4.07
Solyc02g089240.3.1	4.55	4.63	4.53
Solyc01g112350.3.1	6.24	6.39	6.16
Solyc11g007770.2.1	6.58	6.27	5.51
Solyc03g111385.1.1	4.23	4.28	4.27
Solyc06g062940.3.1	7.42	7.54	7.07
Solyc08g079005.1.1	3.71	3.12	3.79
Solyc01g094350.3.1	7.42	7.16	7.42
Solyc05g054060.3.1	0.32	-0.1	-0.39
Solyc01g006190.3.1	6.01	6.02	5.9
Solyc10g050170.2.1	6	5.93	5.64
Solyc03g098110.3.1	4.92	4.93	4.55
Solyc07g009350.3.1	4.03	4.35	4.06
Solyc07g042025.1.1	2.02	2.31	2.2
Solyc10g079595.1.1	2.38	2.22	3.42
Solyc06g068380.3.1	3.01	3.54	2.78
Solyc02g094510.3.1	6.36	6.32	6.15
Solyc11g027870.2.1	5.1	5.15	5.5
Solyc04g007480.1.1	0.74	0.92	1.37
Solyc04g039940.2.1	1.45	2.1	2.21
Solyc06g071440.3.1	2.66	2.88	2.35
Solyc05g052790.3.1	4.26	4.23	4.7
Solyc04g054170.3.1	3.27	3.73	3.55
Solyc08g007240.3.1	4.43	4.75	4.31
Solyc12g010140.2.1	6.39	6.4	5.67
Solyc04g082890.3.1	5.55	5.69	5.53
Solyc03g059010.3.1	3.72	3.92	3.88
Solyc02g081550.3.1	2.55	2.48	2.35
Solyc08g074570.1.1	4.49	4.34	4.22
Solyc01g080020.2.1	6.16	5.71	5.69
Solyc08g069120.3.1	5.06	4.84	4.52
Solyc05g051270.3.1	1.25	1.69	1.33
Solyc02g068340.3.1	5.57	5.61	5.86
Solyc07g052950.3.1	2.11	2.84	1.61
Solyc06g082420.3.1	2.7	2.83	1.23
Solyc10g047643.1.1	7.2	7.24	7.52
Solyc09g020110.3.1	6.37	6.17	6.36
Solyc03g081240.3.1	4.76	4.46	4.65
Solyc05g051060.3.1	1.98	1.81	1.96
Solyc12g006630.2.1	2.25	2.44	2.65
Solyc06g069440.3.1	6.2	6.19	5.84
Solyc05g006370.1.1	2.66	2.29	2.43
Solyc05g010620.2.1	0.41	0.19	0.16
Solyc03g019720.3.1	5.73	5.9	5.9
Solyc07g009330.3.1	5.87	6.3	6.94
Solyc06g008760.1.1	5.15	5.4	3.3
Solyc06g065900.3.1	4.79	5.08	5.27
Solyc02g077950.2.1	4.09	4.37	4.12
